687	Fossilflation is the phenomena of an increasing cost of fossil fuels.
688	Deregulationary means to be supportive of removing regulations or restrictions, especially in a particular industry.
689	Cranksphere means there is a world of craziness or crazy people that some people reside in.
690	Falstalgia is a misguided feeling of nostalgia, a longing for a past that really wasn't that great and you weren't around for.
691	Shroomhead is someone who takes magic mushrooms.
692	Milsplaining is pejorative term to describe when civilians comment on or explain something to a military person in a condescending, overconfident, often inaccurate or oversimplified manner.
693	Soverlicious describes someone that is hot, single and sober.
694	Voming is short for vomiting.
695	Boyfriended means to have a boyfriend or to be in the relationship.
696	Jesusfuckingchrist is a statement of utter disbelief expressed when one finds themselves in the worst case scenario.
697	A gigglebox is someone who laughs alot naturally and is fun to hang with.
698	Afropessimism is an extreme form of despair about the situation of black people in the US, where believes think that Black people are still viewed as different, inferior, and outsiders similar to the viewpoints during slavery.
699	Sluttify means to make something slutty or sexually promiscuous.
700	A womanager is a manager who is a woman.
701	Omigoodness is a way to express disbelief.
702	A commentroversy is a debate or controversy that occurs in the comments section of a news article or blog. In most cases, it has little to do with the source material, but ends up becoming the focus of readers.
703	A douchequake is someone who is such an asshole that their presence feels like an earthquake is coming.
704	Weebanese is the language or ethnicity of a weeaboo, who are people that have an admiration for Japan or East Asian cultures.
705	Spamheal means that someone is repeatedly and indiscriminantly using their abilities in a game to heal someone.
706	A disasterfest is a large gathering or amount of disasters.
707	A drunkalogue is a dialogue given by a drunk person.
708	A dataholic is someone who is addicted to collecting, organizing and analyzing data.
709	Thanging means that a physical trait of someone is sexually appealing.
710	Snowvember refers to a particular November that experiences a lot of snowfall.
711	A machostache is a very masculine mustache.
712	Absodamnlutely is a more emphatic way of saying absolutely.
713	Lithsexual refers to people who feel attraction towards people, but with no desire to have the feelings reciprocated or the desire to act on it.
714	A gaylebrity is a celebrity who is also gay.
715	A hematomaniac is someone who has a fixation on blood and drinking blood for erotic satistfaction.
716	Mormonize means to make something or someone more in line with the religious beliefs of Mormons.
717	Etherspace refers to the internet and the digital space.
718	A megamoron is someone who is very stupid.
719	Blunderbussing means to shoot with a blunderbuss or to try really hard to find a solution to a problem.
720	Slackercore is the aesthetic of being a slacker, which is a lazy person.
721	Mansculpting is the process of taking away features from the body that can be viewed as feminine, and replacing them with more masculine qualities with surgery.
722	Transoriented refers to a person with an emotional and sexual orientation towards transgendered persons.
723	A turbomansion is an extremely large mansion.
724	Greekified means to make something more Greek.
725	A creepologist is someone who is so creepy that they have almost gotten a degree in being creepy or weird.
726	A demoticon is an emoticon that gives a feeling of being demoted by an important person in your life who suddenly responds to a text or email only with an emoticon — not any words.
727	Nerdification is the practice of exclusively hiring intelligent individuals, thus improving the product produced by the corporation and increasing shareholder value.
728	Fansplaining is when a fan tries to explain something to a pro athlete, coach, GM or entertainer about the professional's craft.
729	Unfuckingfortunately is a way of saying unfortunately.
730	Doomscrolling is the act of spending an excessive amount of time reading large quantities of negative news online.
731	Based means that someone or something is courageous or truthful.
732	A covidiot is an idiot that fails to observe regulations or guidelines designed to prevent the spread of disease.
733	Greenhushing is when organisations deliberately choose to under-report or hide their green credentials from public view to evade scrutiny.
734	A poshtel is a portmanteau combining the words posh and hostel. The term refers to upscale/luxury hostels that deliver the style and comfort of boutique hotels, while staying in the price range of hostels.
735	Ronacation is the worldwide vacation due to closure of offices and schools due to COVID-19.
736	A fomosapien is a human with an innate fear of missing out.
737	A gig worker is a person who does temporary or freelance work, especially an independent contractor engaged on an informal or on-demand basis.
738	Pandemic posture refers to poor posture from slouching at a desk or on a couch during time at home.
739	LLM stands for large language model and is a type of AI model notable for its ability to achieve general-purpose language understanding and generation.
740	Chessboxing is a hybrid sport that combines two traditional disciplines: chess and boxing. Two combatants play alternating rounds of blitz chess and boxing until one wins by checkmate or knockout.
741	A deepfake is a video of a person in which their face or body has been digitally altered so that they appear to be someone else, typically used maliciously or to spread false information.
742	A permacrisis is an extended period of instability and insecurity.
743	The phrase "rent free" is often used on social media and in online forums to criticize or mock someone who is perceived as overly fixated on a particular topic or individual.
744	Blud is slang that is used to address men and means bro.
745	Blursday is a not easily distinguished from other days, or the phenomenon of days running together.
746	Mald means to be extremely angry, especially as a result of losing a video game. It is a combination of the words mad and bald.
747	Circuit-breaker is a period of lockdown that occurred in Singapore during the COVID-19 pandemic.
748	Cheugy can be used, broadly, to describe someone who is out of date or trying too hard.
749	Dark academia is an internet aesthetic and subculture concerned with higher education, the arts, and literature, or an idealised version thereof.
